video,sigma_test,jepa_error,sbit_oracle_error,sbit_mean_error,diversity,cloud_mean_bias_vs_truth,cloud_mean_bias_vs_jepa,win
22,0.2,0.5526572465896606,0.6448867321014404,1.1223728656768799,0.9031011462211609,0.9339523315429688,0.7811660170555115,0.0
22,0.32,0.5526572465896606,0.7509337663650513,1.267776370048523,1.259076476097107,0.9098878502845764,0.7595453262329102,0.0
22,0.5,0.5526572465896606,0.6803924441337585,1.3572547435760498,1.5151643753051758,0.8322216272354126,0.7018544673919678,0.0
22,0.8,0.5526572465896606,0.7631797790527344,1.5177475214004517,1.6394312381744385,0.986640214920044,0.8871949315071106,0.0
23,0.001,1.3306838274002075,1.1956641674041748,1.198454737663269,0.006742618978023529,1.1984453201293945,0.3260844647884369,1.0
23,0.05,1.3306838274002075,1.1274325847625732,1.2448304891586304,0.3077456057071686,1.2262623310089111,0.29727596044540405,1.0
23,0.1,1.3306838274002075,1.057654619216919,1.30680251121521,0.5469338893890381,1.2507884502410889,0.2819784879684448,1.0
23,0.15,1.3306838274002075,0.9544597268104553,1.336148977279663,0.7133399844169617,1.2437944412231445,0.2715851068496704,1.0
23,0.2,1.3306838274002075,0.7875508069992065,1.3497484922409058,0.8221171498298645,1.2265491485595703,0.2878563404083252,1.0
23,0.32,1.3306838274002075,0.8480022549629211,1.5102615356445312,1.253243088722229,1.217787742614746,0.3122221529483795,1.0
23,0.5,1.3306838274002075,0.8808005452156067,1.6371264457702637,1.4682369232177734,1.2604780197143555,0.4429364502429962,1.0
23,0.8,1.3306838274002075,1.1517741680145264,1.8961880207061768,1.7271960973739624,1.4501711130142212,0.6889281272888184,1.0
24,0.001,0.6378899812698364,0.9648312330245972,0.9678348898887634,0.007455258164554834,0.9678207039833069,0.8666815161705017,0.0
24,0.05,0.6378899812698364,0.8534747958183289,1.027059555053711,0.3496975600719452,0.9980769753456116,0.8875156044960022,0.0
24,0.1,0.6378899812698364,0.8723762631416321,1.150803565979004,0.6390789151191711,1.0628879070281982,0.9570438861846924,0.0
24,0.15,0.6378899812698364,0.8294740319252014,1.263954997062683,0.8274288773536682,1.1294747591018677,1.0265147686004639,0.0
24,0.2,0.6378899812698364,0.8224784731864929,1.4191313982009888,1.0240763425827026,1.2390613555908203,1.155210018157959,0.0
24,0.32,0.6378899812698364,0.8647339344024658,1.604187250137329,1.496468424797058,1.2222378253936768,1.1456753015518188,0.0
24,0.5,0.6378899812698364,0.8610386252403259,1.8196368217468262,1.7391046285629272,1.3470734357833862,1.2824513912200928,0.0
24,0.8,0.6378899812698364,1.0093938112258911,1.8647680282592773,1.892205834388733,1.3007845878601074,1.2345999479293823,0.0
25,0.001,0.7629020810127258,0.904780924320221,0.9075419306755066,0.006749255117028952,0.9075297117233276,0.5159571766853333,0.0
25,0.05,0.7629020810127258,0.7872586250305176,0.9547080993652344,0.321230411529541,0.9281677603721619,0.5295303463935852,0.0
25,0.1,0.7629020810127258,0.8096163868904114,1.021234393119812,0.5532775521278381,0.9474064111709595,0.5396159887313843,0.0
25,0.15,0.7629020810127258,0.782375693321228,1.1446586847305298,0.7657989263534546,1.0133545398712158,0.5873804092407227,0.0
25,0.2,0.7629020810127258,0.6035035848617554,1.21406888961792,0.9934155941009521,1.002763032913208,0.5708886981010437,1.0
25,0.32,0.7629020810127258,0.8395392298698425,1.4016696214675903,1.3236157894134521,1.0449326038360596,0.5862445831298828,0.0
25,0.5,0.7629020810127258,0.9373553395271301,1.7256158590316772,1.7301069498062134,1.2139639854431152,0.7842399477958679,0.0
25,0.8,0.7629020810127258,0.9147686958312988,1.9394904375076294,1.8888206481933594,1.4206132888793945,1.1063382625579834,0.0
26,0.001,0.5551145076751709,0.6567411422729492,0.6583878993988037,0.007077453657984734,0.6583691835403442,0.5058904886245728,0.0
26,0.05,0.5551145076751709,0.5981383323669434,0.6740463972091675,0.32067880034446716,0.6346091032028198,0.44392630457878113,0.0
26,0.1,0.5551145076751709,0.6431777477264404,0.7786009907722473,0.5883224606513977,0.6572960019111633,0.4616265296936035,0.0
26,0.15,0.5551145076751709,0.6576834917068481,0.8672336935997009,0.7582274079322815,0.6814424395561218,0.4944312274456024,0.0
26,0.2,0.5551145076751709,0.667323887348175,1.0368667840957642,0.9784794449806213,0.773932695388794,0.5989874601364136,0.0
26,0.32,0.5551145076751709,0.7931203246116638,1.224936842918396,1.3367884159088135,0.7783997654914856,0.6270984411239624,0.0
26,0.5,0.5551145076751709,0.8247894644737244,1.5378183126449585,1.690427541732788,0.9619883298873901,0.8912602066993713,0.0
26,0.8,0.5551145076751709,0.945198118686676,1.7531696557998657,1.9450687170028687,1.1167970895767212,1.1010152101516724,0.0
27,0.001,0.857315182685852,1.6199406385421753,1.6227385997772217,0.007347465958446264,1.6227307319641113,1.2630565166473389,0.0
27,0.05,0.857315182685852,1.3866808414459229,1.6454784870147705,0.33547648787498474,1.6292256116867065,1.2757108211517334,0.0
27,0.1,0.857315182685852,1.374051570892334,1.6709047555923462,0.5946899652481079,1.6219172477722168,1.2790857553482056,0.0
